filename,y_min,y_max,x_min,x_max,height,width,size
cr1_1115p_00003.cbf,530,558,285,325,28,40,1120
cr1_1115p_00004.cbf,530,558,284,325,28,41,1148
cr1_1115p_00005.cbf,530,557,283,325,27,42,1134
cr1_1115p_00006.cbf,530,558,283,324,28,41,1148
cr1_1115p_00007.cbf,530,558,284,324,28,40,1120
cr1_1115p_00008.cbf,531,559,285,324,28,39,1092
cr1_1116p_00001.cbf,531,559,285,325,28,40,1120
cr1_1116p_00002.cbf,530,559,285,325,29,40,1160
cr1_1116p_00003.cbf,530,558,285,325,28,40,1120
cr1_1116p_00004.cbf,530,558,284,324,28,40,1120
cr1_1116p_00005.cbf,530,558,283,324,28,41,1148
cr1_1116p_00006.cbf,531,558,283,324,27,41,1107
cr1_1116p_00007.cbf,530,558,284,325,28,41,1148
cr1_1116p_00008.cbf,530,559,285,324,29,39,1131
cr1_1117p_00001.cbf,530,559,285,325,29,40,1160
cr1_1117p_00002.cbf,531,559,286,325,28,39,1092
cr1_1117p_00003.cbf,531,558,285,325,27,40,1080
cr1_1117p_00004.cbf,530,558,284,325,28,41,1148
cr1_1117p_00005.cbf,530,557,283,325,27,42,1134
cr1_1117p_00006.cbf,530,558,283,324,28,41,1148
cr1_1117p_00007.cbf,531,558,284,324,27,40,1080
cr1_1117p_00008.cbf,530,559,284,324,29,40,1160
cr1_1118p_00001.cbf,531,559,285,325,28,40,1120
cr1_1118p_00002.cbf,530,559,285,325,29,40,1160
cr1_1118p_00003.cbf,530,559,285,325,29,40,1160
cr1_1118p_00004.cbf,530,558,284,325,28,41,1148
cr1_1118p_00005.cbf,530,557,283,325,27,42,1134
cr1_1118p_00006.cbf,530,558,283,324,28,41,1148
cr1_1118p_00007.cbf,530,558,284,325,28,41,1148
cr1_1118p_00008.cbf,530,559,285,324,29,39,1131
cr1_1119p_00001.cbf,530,559,285,325,29,40,1160
cr1_1119p_00002.cbf,530,559,285,325,29,40,1160
cr1_1119p_00003.cbf,531,558,285,325,27,40,1080
cr1_1119p_00004.cbf,530,558,284,325,28,41,1148
cr1_1119p_00005.cbf,531,557,283,326,26,43,1118
cr1_1119p_00006.cbf,530,558,283,325,28,42,1176
cr1_1119p_00007.cbf,530,558,284,325,28,41,1148
cr1_1119p_00008.cbf,530,559,285,325,29,40,1160
cr1_1120p_00001.cbf,530,559,285,325,29,40,1160
cr1_1120p_00002.cbf,530,559,285,326,29,41,1189
cr1_1120p_00003.cbf,530,558,285,326,28,41,1148
cr1_1120p_00004.cbf,530,557,284,326,27,42,1134
cr1_1120p_00005.cbf,530,558,283,327,28,44,1232
cr1_1120p_00006.cbf,530,558,284,325,28,41,1148
cr1_1120p_00007.cbf,530,559,285,325,29,40,1160
cr1_1120p_00008.cbf,530,559,285,325,29,40,1160
cr1_1121p_00001.cbf,531,559,286,325,28,39,1092
cr1_1121p_00002.cbf,530,559,286,326,29,40,1160
cr1_1121p_00003.cbf,530,559,286,326,29,40,1160
cr1_1121p_00004.cbf,530,558,284,325,28,41,1148
cr1_1121p_00005.cbf,530,557,283,325,27,42,1134
cr1_1121p_00006.cbf,530,558,284,325,28,41,1148
cr1_1121p_00007.cbf,530,559,285,325,29,40,1160
cr1_1121p_00008.cbf,531,559,285,325,28,40,1120
cr1_1122p_00001.cbf,530,559,286,326,29,40,1160
cr1_1122p_00002.cbf,530,559,286,326,29,40,1160
cr1_1122p_00003.cbf,530,559,285,326,29,41,1189
cr1_1122p_00004.cbf,530,558,284,325,28,41,1148
cr1_1122p_00005.cbf,530,558,283,325,28,42,1176
cr1_1122p_00006.cbf,530,558,284,325,28,41,1148
cr1_1122p_00007.cbf,531,559,285,325,28,40,1120
cr1_1122p_00008.cbf,530,559,285,325,29,40,1160
cr1_1123p_00001.cbf,531,559,286,326,28,40,1120
cr1_1123p_00002.cbf,530,559,286,326,29,40,1160
cr1_1123p_00003.cbf,530,559,285,326,29,41,1189
cr1_1123p_00004.cbf,530,558,285,326,28,41,1148
cr1_1123p_00005.cbf,530,558,283,327,28,44,1232
cr1_1123p_00006.cbf,530,558,284,326,28,42,1176
cr1_1123p_00007.cbf,530,558,285,326,28,41,1148
cr1_1123p_00008.cbf,531,559,286,326,28,40,1120
cr1_1124p_00001.cbf,530,559,286,326,29,40,1160
cr1_1124p_00002.cbf,530,559,286,326,29,40,1160
cr1_1124p_00003.cbf,530,559,286,326,29,40,1160
cr1_1124p_00004.cbf,530,559,284,325,29,41,1189
cr1_1124p_00005.cbf,530,558,283,325,28,42,1176
cr1_1124p_00006.cbf,530,558,284,325,28,41,1148
cr1_1124p_00007.cbf,530,559,285,326,29,41,1189
cr1_1124p_00008.cbf,530,559,286,326,29,40,1160
cr1_1125p_00001.cbf,531,559,286,326,28,40,1120
cr1_1125p_00002.cbf,531,559,286,326,28,40,1120
cr1_1125p_00003.cbf,531,559,286,326,28,40,1120
cr1_1125p_00004.cbf,530,558,285,326,28,41,1148
cr1_1125p_00005.cbf,530,558,284,327,28,43,1204
cr1_1125p_00006.cbf,530,558,284,326,28,42,1176
cr1_1125p_00007.cbf,530,558,285,326,28,41,1148
cr1_1125p_00008.cbf,531,559,286,326,28,40,1120
cr1_1126p_00001.cbf,531,559,286,326,28,40,1120
cr1_1126p_00002.cbf,531,559,286,326,28,40,1120
cr1_1126p_00003.cbf,530,558,286,326,28,40,1120
cr1_1126p_00004.cbf,530,558,285,326,28,41,1148
cr1_1126p_00005.cbf,530,558,284,326,28,42,1176
cr1_1126p_00006.cbf,530,558,284,326,28,42,1176
cr1_1126p_00007.cbf,531,558,285,326,27,41,1107
cr1_1126p_00008.cbf,531,559,286,326,28,40,1120
cr1_1127p_00001.cbf,531,559,287,326,28,39,1092
cr1_1127p_00002.cbf,530,559,287,327,29,40,1160
cr1_1127p_00003.cbf,531,558,286,327,27,41,1107
cr1_1127p_00004.cbf,530,558,284,325,28,41,1148
cr1_1127p_00005.cbf,530,557,283,325,27,42,1134
cr1_1127p_00006.cbf,530,557,284,326,27,42,1134
cr1_1127p_00007.cbf,530,558,285,326,28,41,1148
cr1_1127p_00008.cbf,530,559,286,326,29,40,1160
cr1_1128p_00001.cbf,531,559,286,326,28,40,1120
cr1_1128p_00002.cbf,531,559,287,326,28,39,1092
cr1_1128p_00003.cbf,530,558,286,326,28,40,1120
cr1_1128p_00004.cbf,530,558,285,326,28,41,1148
cr1_1128p_00005.cbf,530,558,284,326,28,42,1176
cr1_1128p_00006.cbf,530,558,285,325,28,40,1120
cr1_1128p_00007.cbf,530,558,285,326,28,41,1148
cr1_1128p_00008.cbf,531,559,286,325,28,39,1092
cr1_1129p_00001.cbf,531,559,287,326,28,39,1092
cr1_1129p_00002.cbf,531,559,287,326,28,39,1092
cr1_1129p_00003.cbf,530,558,286,327,28,41,1148
cr1_1129p_00004.cbf,530,557,285,326,27,41,1107
cr1_1129p_00005.cbf,530,558,284,326,28,42,1176
cr1_1129p_00006.cbf,530,558,284,325,28,41,1148
cr1_1129p_00007.cbf,530,558,285,326,28,41,1148
cr1_1129p_00008.cbf,531,559,286,325,28,39,1092
cr1_1130p_00001.cbf,531,559,286,326,28,40,1120
cr1_1130p_00002.cbf,531,559,286,326,28,40,1120
cr1_1130p_00003.cbf,530,558,286,327,28,41,1148
cr1_1130p_00004.cbf,530,557,286,326,27,40,1080
cr1_1130p_00005.cbf,530,558,284,326,28,42,1176
cr1_1130p_00006.cbf,530,558,285,326,28,41,1148
cr1_1130p_00007.cbf,530,558,285,326,28,41,1148
cr1_1130p_00008.cbf,530,559,286,325,29,39,1131
cr1_1131p_00001.cbf,531,559,286,326,28,40,1120
cr1_1131p_00002.cbf,530,559,287,326,29,39,1131
cr1_1131p_00003.cbf,530,558,287,326,28,39,1092
cr1_1131p_00004.cbf,530,557,285,326,27,41,1107
cr1_1131p_00005.cbf,530,558,284,326,28,42,1176
cr1_1131p_00006.cbf,530,558,284,325,28,41,1148
cr1_1131p_00007.cbf,531,558,285,325,27,40,1080
cr1_1131p_00008.cbf,531,559,285,325,28,40,1120
cr1_1132p_00001.cbf,530,559,285,326,29,41,1189
cr1_1132p_00002.cbf,531,559,286,326,28,40,1120
cr1_1132p_00003.cbf,531,558,286,326,27,40,1080
cr1_1132p_00004.cbf,531,558,285,325,27,40,1080
cr1_1132p_00005.cbf,530,558,284,325,28,41,1148
cr1_1132p_00006.cbf,530,558,284,325,28,41,1148
cr1_1132p_00007.cbf,531,558,285,325,27,40,1080
cr1_1132p_00008.cbf,531,559,285,325,28,40,1120
cr1_1133p_00001.cbf,531,559,285,325,28,40,1120
cr1_1133p_00002.cbf,531,559,286,326,28,40,1120
cr1_1133p_00003.cbf,530,558,286,326,28,40,1120
cr1_1133p_00004.cbf,530,557,285,326,27,41,1107
cr1_1133p_00005.cbf,530,558,284,325,28,41,1148
cr1_1133p_00006.cbf,530,558,284,324,28,40,1120
cr1_1133p_00007.cbf,530,558,284,324,28,40,1120
cr1_1133p_00008.cbf,531,558,284,324,27,40,1080
cr1_1134p_00001.cbf,531,559,285,325,28,40,1120
cr1_1134p_00002.cbf,531,559,285,325,28,40,1120
cr1_1134p_00003.cbf,531,558,285,325,27,40,1080
cr1_1134p_00004.cbf,530,557,285,325,27,40,1080
cr1_1134p_00005.cbf,530,557,284,324,27,40,1080
cr1_1134p_00006.cbf,531,558,284,324,27,40,1080
cr1_1134p_00007.cbf,531,558,285,324,27,39,1053
cr1_1134p_00008.cbf,531,558,284,324,27,40,1080
cr1_1135p_00001.cbf,531,559,285,324,28,39,1092
cr1_1135p_00002.cbf,531,558,285,325,27,40,1080
cr1_1135p_00003.cbf,530,558,286,325,28,39,1092
cr1_1135p_00004.cbf,531,557,285,325,26,40,1040
cr1_1135p_00005.cbf,530,558,284,324,28,40,1120
cr1_1135p_00006.cbf,530,558,284,324,28,40,1120
cr1_1135p_00007.cbf,531,558,284,324,27,40,1080
cr1_1135p_00008.cbf,531,558,284,324,27,40,1080
cr1_1136p_00001.cbf,531,559,285,324,28,39,1092
cr1_1136p_00002.cbf,531,558,285,325,27,40,1080
cr1_1136p_00003.cbf,531,558,286,325,27,39,1053
cr1_1136p_00004.cbf,531,557,285,325,26,40,1040
cr1_1136p_00005.cbf,530,557,284,324,27,40,1080
cr1_1136p_00006.cbf,531,557,284,324,26,40,1040
cr1_1136p_00007.cbf,530,557,284,324,27,40,1080
cr1_1136p_00008.cbf,531,558,284,324,27,40,1080
cr1_1137p_00001.cbf,531,559,284,324,28,40,1120
cr1_1137p_00002.cbf,530,558,285,325,28,40,1120
cr1_1137p_00003.cbf,530,558,286,325,28,39,1092
cr1_1137p_00004.cbf,531,557,285,325,26,40,1040
cr1_1137p_00005.cbf,530,557,284,324,27,40,1080
cr1_1137p_00006.cbf,531,558,284,324,27,40,1080
cr1_1137p_00007.cbf,531,558,284,324,27,40,1080
cr1_1137p_00008.cbf,531,558,284,324,27,40,1080
cr1_1138p_00001.cbf,531,559,285,324,28,39,1092
cr1_1138p_00002.cbf,531,558,285,325,27,40,1080
cr1_1138p_00003.cbf,531,558,286,325,27,39,1053
cr1_1138p_00004.cbf,531,557,285,325,26,40,1040
cr1_1138p_00005.cbf,530,557,284,323,27,39,1053
cr1_1138p_00006.cbf,530,557,284,324,27,40,1080
cr1_1138p_00007.cbf,531,558,284,324,27,40,1080
cr1_1138p_00008.cbf,531,558,284,324,27,40,1080
cr1_1139p_00001.cbf,531,559,284,324,28,40,1120
cr1_1139p_00002.cbf,530,559,285,324,29,39,1131
cr1_1139p_00003.cbf,531,558,285,325,27,40,1080
cr1_1139p_00004.cbf,530,558,284,324,28,40,1120
cr1_1139p_00005.cbf,531,557,283,323,26,40,1040
cr1_1139p_00006.cbf,531,557,284,323,26,39,1014
cr1_1139p_00007.cbf,531,558,285,324,27,39,1053
cr1_1139p_00008.cbf,531,558,284,324,27,40,1080
cr1_1140p_00001.cbf,531,559,284,323,28,39,1092
cr1_1140p_00002.cbf,531,558,285,324,27,39,1053
cr1_1140p_00003.cbf,531,558,285,324,27,39,1053
cr1_1140p_00004.cbf,530,557,285,324,27,39,1053
cr1_1140p_00005.cbf,530,558,284,322,28,38,1064
cr1_1140p_00006.cbf,530,557,284,323,27,39,1053
cr1_1140p_00007.cbf,530,558,284,324,28,40,1120
cr1_1140p_00008.cbf,531,558,284,323,27,39,1053
cr1_1141p_00001.cbf,531,559,285,324,28,39,1092
cr1_1141p_00002.cbf,531,558,285,324,27,39,1053
cr1_1141p_00003.cbf,531,558,285,324,27,39,1053
cr1_1141p_00004.cbf,530,557,285,324,27,39,1053
cr1_1141p_00005.cbf,530,558,284,323,28,39,1092
cr1_1141p_00006.cbf,530,558,284,323,28,39,1092
cr1_1141p_00007.cbf,531,558,284,323,27,39,1053
cr1_1141p_00008.cbf,531,559,284,323,28,39,1092
cr1_1142p_00001.cbf,530,559,284,323,29,39,1131
cr1_1142p_00002.cbf,531,559,284,324,28,40,1120
cr1_1142p_00003.cbf,530,558,285,324,28,39,1092
cr1_1142p_00004.cbf,530,557,285,324,27,39,1053
cr1_1142p_00005.cbf,530,558,284,323,28,39,1092
cr1_1142p_00006.cbf,530,558,284,323,28,39,1092
cr1_1142p_00007.cbf,530,558,284,324,28,40,1120
cr1_1142p_00008.cbf,530,559,284,323,29,39,1131
cr1_1143p_00001.cbf,530,559,285,323,29,38,1102
cr1_1143p_00002.cbf,530,558,285,324,28,39,1092
cr1_1143p_00003.cbf,530,558,285,324,28,39,1092
cr1_1143p_00004.cbf,530,558,284,324,28,40,1120
cr1_1143p_00005.cbf,530,557,284,324,27,40,1080
cr1_1143p_00006.cbf,531,558,284,323,27,39,1053
cr1_1143p_00007.cbf,530,558,285,324,28,39,1092
cr1_1143p_00008.cbf,530,558,284,324,28,40,1120
cr1_1144p_00001.cbf,530,559,285,324,29,39,1131
cr1_1144p_00002.cbf,531,559,285,324,28,39,1092
cr1_1144p_00003.cbf,530,558,285,324,28,39,1092
cr1_1144p_00004.cbf,530,557,285,324,27,39,1053
cr1_1144p_00005.cbf,530,557,284,323,27,39,1053
cr1_1144p_00006.cbf,530,557,284,323,27,39,1053
cr1_1144p_00007.cbf,531,558,284,324,27,40,1080
cr1_1144p_00008.cbf,530,558,284,323,28,39,1092
cr1_1145p_00001.cbf,531,559,284,323,28,39,1092
cr1_1145p_00002.cbf,530,558,285,324,28,39,1092
cr1_1145p_00003.cbf,530,558,285,324,28,39,1092
cr1_1145p_00004.cbf,530,557,285,324,27,39,1053
cr1_1145p_00005.cbf,530,558,284,323,28,39,1092
cr1_1145p_00006.cbf,530,557,284,323,27,39,1053
cr1_1145p_00007.cbf,530,558,284,324,28,40,1120
cr1_1145p_00008.cbf,530,558,284,324,28,40,1120
cr1_1146p_00001.cbf,530,559,285,323,29,38,1102
cr1_1146p_00002.cbf,530,558,285,325,28,40,1120
cr1_1146p_00003.cbf,530,558,285,324,28,39,1092
cr1_1146p_00004.cbf,530,557,285,324,27,39,1053
cr1_1146p_00005.cbf,530,558,283,322,28,39,1092
cr1_1146p_00006.cbf,530,558,283,323,28,40,1120
cr1_1146p_00007.cbf,530,558,284,324,28,40,1120
cr1_1146p_00008.cbf,530,559,284,323,29,39,1131
cr1_1147p_00001.cbf,531,559,285,324,28,39,1092
cr1_1147p_00002.cbf,531,559,285,324,28,39,1092
cr1_1147p_00003.cbf,530,558,284,324,28,40,1120
cr1_1147p_00004.cbf,530,558,284,323,28,39,1092
cr1_1147p_00005.cbf,530,557,283,323,27,40,1080
cr1_1147p_00006.cbf,531,558,284,324,27,40,1080
cr1_1147p_00007.cbf,530,558,284,324,28,40,1120
cr1_1147p_00008.cbf,531,559,284,324,28,40,1120
cr1_1148p_00001.cbf,530,559,285,324,29,39,1131
cr1_1148p_00002.cbf,530,559,285,324,29,39,1131
cr1_1148p_00003.cbf,530,558,285,324,28,39,1092
cr1_1148p_00004.cbf,530,558,284,324,28,40,1120
cr1_1148p_00005.cbf,531,557,282,323,26,41,1066
cr1_1148p_00006.cbf,530,558,284,324,28,40,1120
cr1_1148p_00007.cbf,531,558,284,324,27,40,1080
cr1_1148p_00008.cbf,530,559,284,324,29,40,1160
cr1_1149p_00001.cbf,531,559,285,324,28,39,1092
cr1_1149p_00002.cbf,530,558,285,324,28,39,1092
cr1_1149p_00003.cbf,530,558,285,324,28,39,1092
cr1_1149p_00004.cbf,531,558,284,324,27,40,1080
cr1_1149p_00005.cbf,530,557,283,323,27,40,1080
cr1_1149p_00006.cbf,531,558,284,324,27,40,1080
cr1_1149p_00007.cbf,530,558,284,324,28,40,1120
cr1_1149p_00008.cbf,530,559,284,324,29,40,1160
cr1_1150p_00001.cbf,530,559,285,324,29,39,1131
cr1_1150p_00002.cbf,530,559,285,324,29,39,1131
cr1_1150p_00003.cbf,530,558,285,325,28,40,1120
cr1_1150p_00004.cbf,530,558,284,324,28,40,1120
cr1_1150p_00005.cbf,530,558,282,323,28,41,1148
cr1_1150p_00006.cbf,531,558,283,323,27,40,1080
cr1_1150p_00007.cbf,530,558,284,324,28,40,1120
cr1_1150p_00008.cbf,530,559,284,324,29,40,1160
cr1_1151p_00001.cbf,530,559,285,324,29,39,1131
cr1_1151p_00002.cbf,530,559,285,325,29,40,1160
cr1_1151p_00003.cbf,530,558,285,325,28,40,1120
cr1_1151p_00004.cbf,530,558,284,324,28,40,1120
cr1_1151p_00005.cbf,530,557,283,324,27,41,1107
cr1_1151p_00006.cbf,530,557,284,324,27,40,1080
cr1_1151p_00007.cbf,530,558,284,324,28,40,1120
cr1_1151p_00008.cbf,531,559,284,324,28,40,1120
cr1_1152p_00001.cbf,530,559,285,324,29,39,1131
cr1_1152p_00002.cbf,530,559,285,325,29,40,1160
cr1_1152p_00003.cbf,531,558,285,325,27,40,1080
cr1_1152p_00004.cbf,530,558,284,324,28,40,1120
cr1_1152p_00005.cbf,530,557,284,324,27,40,1080
cr1_1152p_00006.cbf,531,558,283,324,27,41,1107
cr1_1152p_00007.cbf,530,558,284,324,28,40,1120
cr1_1152p_00008.cbf,531,559,284,324,28,40,1120
cr1_1153p_00001.cbf,531,559,285,324,28,39,1092
cr1_1153p_00002.cbf,530,558,285,325,28,40,1120
cr1_1153p_00003.cbf,530,558,285,325,28,40,1120
cr1_1153p_00004.cbf,530,558,285,325,28,40,1120
cr1_1153p_00005.cbf,531,557,284,324,26,40,1040
cr1_1153p_00006.cbf,530,557,284,324,27,40,1080
cr1_1153p_00007.cbf,530,558,284,324,28,40,1120
cr1_1153p_00008.cbf,530,558,284,323,28,39,1092
cr1_1154p_00001.cbf,531,559,285,323,28,38,1064
cr1_1154p_00002.cbf,530,559,285,324,29,39,1131
cr1_1154p_00003.cbf,531,558,285,324,27,39,1053
cr1_1154p_00004.cbf,530,557,285,325,27,40,1080
cr1_1154p_00005.cbf,530,557,284,324,27,40,1080
cr1_1154p_00006.cbf,530,558,284,324,28,40,1120
cr1_1154p_00007.cbf,530,558,285,324,28,39,1092
cr1_1154p_00008.cbf,531,559,285,324,28,39,1092
cr1_1155p_00001.cbf,530,559,285,324,29,39,1131
cr1_1155p_00002.cbf,530,559,285,324,29,39,1131
cr1_1155p_00003.cbf,530,558,286,325,28,39,1092
cr1_1155p_00004.cbf,530,557,285,324,27,39,1053
cr1_1155p_00005.cbf,530,557,283,324,27,41,1107
cr1_1155p_00006.cbf,531,557,283,324,26,41,1066
cr1_1155p_00007.cbf,530,558,285,324,28,39,1092
cr1_1155p_00008.cbf,530,559,285,323,29,38,1102
cr1_1156p_00001.cbf,531,559,285,324,28,39,1092
cr1_1156p_00002.cbf,530,559,285,324,29,39,1131
cr1_1156p_00003.cbf,530,558,285,325,28,40,1120
cr1_1156p_00004.cbf,530,557,285,325,27,40,1080
cr1_1156p_00005.cbf,530,557,283,323,27,40,1080
cr1_1156p_00006.cbf,530,557,283,324,27,41,1107
cr1_1156p_00007.cbf,531,558,285,324,27,39,1053
cr1_1156p_00008.cbf,530,559,285,324,29,39,1131
cr1_1157p_00001.cbf,530,559,285,324,29,39,1131
cr1_1157p_00002.cbf,531,559,286,325,28,39,1092
cr1_1157p_00003.cbf,530,558,286,325,28,39,1092
cr1_1157p_00004.cbf,530,557,285,325,27,40,1080
cr1_1157p_00005.cbf,530,557,283,323,27,40,1080
cr1_1157p_00006.cbf,530,558,283,323,28,40,1120
cr1_1157p_00007.cbf,530,558,284,324,28,40,1120
cr1_1157p_00008.cbf,530,559,285,324,29,39,1131
cr1_1158p_00001.cbf,531,559,285,324,28,39,1092
cr1_1158p_00002.cbf,530,559,286,325,29,39,1131
cr1_1158p_00003.cbf,530,558,286,325,28,39,1092
cr1_1158p_00004.cbf,530,558,284,324,28,40,1120
cr1_1158p_00005.cbf,530,557,283,324,27,41,1107
cr1_1158p_00006.cbf,530,558,284,324,28,40,1120
cr1_1158p_00007.cbf,530,558,285,324,28,39,1092
cr1_1158p_00008.cbf,530,558,285,324,28,39,1092
cr1_1159p_00001.cbf,530,559,285,324,29,39,1131
cr1_1159p_00002.cbf,530,559,286,325,29,39,1131
cr1_1159p_00003.cbf,531,558,286,325,27,39,1053
cr1_1159p_00004.cbf,530,558,285,325,28,40,1120
cr1_1159p_00005.cbf,530,557,283,324,27,41,1107
cr1_1159p_00006.cbf,531,558,284,324,27,40,1080
cr1_1159p_00007.cbf,531,558,285,324,27,39,1053
cr1_1159p_00008.cbf,531,559,285,324,28,39,1092
cr1_1160p_00001.cbf,531,559,285,324,28,39,1092
cr1_1160p_00002.cbf,531,558,286,325,27,39,1053
cr1_1160p_00003.cbf,530,558,286,325,28,39,1092
cr1_1160p_00004.cbf,530,558,285,325,28,40,1120
cr1_1160p_00005.cbf,530,557,284,324,27,40,1080
cr1_1160p_00006.cbf,530,558,284,324,28,40,1120
cr1_1160p_00007.cbf,530,558,285,324,28,39,1092
cr1_1160p_00008.cbf,530,559,285,324,29,39,1131
cr1_1161p_00001.cbf,530,559,285,324,29,39,1131
cr1_1161p_00002.cbf,531,559,286,325,28,39,1092
cr1_1161p_00003.cbf,530,558,286,325,28,39,1092
cr1_1161p_00004.cbf,530,557,285,325,27,40,1080
cr1_1161p_00005.cbf,530,557,283,325,27,42,1134
cr1_1161p_00006.cbf,530,557,284,324,27,40,1080
cr1_1161p_00007.cbf,530,558,285,324,28,39,1092
cr1_1161p_00008.cbf,531,558,285,324,27,39,1053
cr1_1162p_00001.cbf,531,559,285,324,28,39,1092
cr1_1162p_00002.cbf,531,558,286,325,27,39,1053
cr1_1162p_00003.cbf,530,558,286,325,28,39,1092
cr1_1162p_00004.cbf,530,557,285,325,27,40,1080
cr1_1162p_00005.cbf,530,557,283,324,27,41,1107
cr1_1162p_00006.cbf,530,557,284,324,27,40,1080
cr1_1162p_00007.cbf,530,558,285,324,28,39,1092
cr1_1162p_00008.cbf,531,558,285,324,27,39,1053
cr1_1163p_00001.cbf,530,559,285,325,29,40,1160
cr1_1163p_00002.cbf,530,558,286,325,28,39,1092
cr1_1163p_00003.cbf,531,558,285,325,27,40,1080
cr1_1163p_00004.cbf,530,558,285,324,28,39,1092
cr1_1163p_00005.cbf,530,557,284,324,27,40,1080
cr1_1163p_00006.cbf,530,557,284,324,27,40,1080
cr1_1163p_00007.cbf,530,558,285,324,28,39,1092
cr1_1163p_00008.cbf,530,558,285,324,28,39,1092
cr1_1164p_00001.cbf,530,559,285,324,29,39,1131
cr1_1164p_00002.cbf,531,558,285,324,27,39,1053
cr1_1164p_00003.cbf,530,558,286,325,28,39,1092
cr1_1164p_00004.cbf,530,557,285,325,27,40,1080
cr1_1164p_00005.cbf,530,558,284,325,28,41,1148
cr1_1164p_00006.cbf,530,558,284,324,28,40,1120
cr1_1164p_00007.cbf,530,558,285,325,28,40,1120
cr1_1164p_00008.cbf,530,558,285,324,28,39,1092
cr1_1165p_00001.cbf,530,559,285,324,29,39,1131
cr1_1165p_00002.cbf,531,558,286,325,27,39,1053
cr1_1165p_00003.cbf,530,558,286,325,28,39,1092
cr1_1165p_00004.cbf,530,557,285,325,27,40,1080
cr1_1165p_00005.cbf,530,557,284,324,27,40,1080
cr1_1165p_00006.cbf,530,557,284,324,27,40,1080
cr1_1165p_00007.cbf,530,558,285,324,28,39,1092
cr1_1165p_00008.cbf,530,559,285,324,29,39,1131
cr1_1166p_00001.cbf,531,559,286,325,28,39,1092
cr1_1166p_00002.cbf,531,558,286,325,27,39,1053
cr1_1166p_00003.cbf,530,558,286,325,28,39,1092
cr1_1166p_00004.cbf,530,557,285,325,27,40,1080
cr1_1166p_00005.cbf,530,557,283,325,27,42,1134
cr1_1166p_00006.cbf,530,557,284,325,27,41,1107
cr1_1166p_00007.cbf,530,558,285,325,28,40,1120
cr1_1166p_00008.cbf,530,558,285,324,28,39,1092
cr1_1167p_00001.cbf,531,559,286,325,28,39,1092
cr1_1167p_00002.cbf,530,558,286,325,28,39,1092
cr1_1167p_00003.cbf,530,558,286,325,28,39,1092
cr1_1167p_00004.cbf,530,558,285,325,28,40,1120
cr1_1167p_00005.cbf,530,557,283,324,27,41,1107
cr1_1167p_00006.cbf,530,558,283,324,28,41,1148
cr1_1167p_00007.cbf,530,558,285,325,28,40,1120
cr1_1167p_00008.cbf,531,559,285,325,28,40,1120
cr1_1168p_00001.cbf,530,559,286,325,29,39,1131
cr1_1168p_00002.cbf,530,558,286,326,28,40,1120
cr1_1168p_00003.cbf,530,558,286,326,28,40,1120
cr1_1168p_00004.cbf,530,558,285,325,28,40,1120
cr1_1168p_00005.cbf,530,557,283,325,27,42,1134
cr1_1168p_00006.cbf,530,558,284,325,28,41,1148
cr1_1168p_00007.cbf,531,558,285,325,27,40,1080
cr1_1168p_00008.cbf,531,559,285,325,28,40,1120
cr1_1169p_00001.cbf,530,559,286,325,29,39,1131
cr1_1169p_00002.cbf,531,559,286,326,28,40,1120
cr1_1169p_00003.cbf,531,558,286,326,27,40,1080
cr1_1169p_00004.cbf,530,558,285,325,28,40,1120
cr1_1169p_00005.cbf,530,557,283,326,27,43,1161
cr1_1169p_00006.cbf,530,558,284,325,28,41,1148
cr1_1169p_00007.cbf,531,558,285,325,27,40,1080
cr1_1169p_00008.cbf,531,559,285,325,28,40,1120
cr1_1170p_00001.cbf,530,559,286,325,29,39,1131
cr1_1170p_00002.cbf,530,559,286,326,29,40,1160
cr1_1170p_00003.cbf,530,558,286,326,28,40,1120
cr1_1170p_00004.cbf,530,558,285,325,28,40,1120
cr1_1170p_00005.cbf,530,558,283,325,28,42,1176
cr1_1170p_00006.cbf,530,558,284,325,28,41,1148
cr1_1170p_00007.cbf,530,558,285,325,28,40,1120
cr1_1170p_00008.cbf,531,559,285,325,28,40,1120
cr1_1171p_00001.cbf,531,559,285,325,28,40,1120
cr1_1171p_00002.cbf,531,559,286,326,28,40,1120
cr1_1171p_00003.cbf,531,558,286,326,27,40,1080
cr1_1171p_00004.cbf,530,558,285,326,28,41,1148
cr1_1171p_00005.cbf,530,558,283,325,28,42,1176
cr1_1171p_00006.cbf,531,558,284,324,27,40,1080
cr1_1171p_00007.cbf,530,558,285,325,28,40,1120
cr1_1171p_00008.cbf,531,559,285,325,28,40,1120
cr1_1172p_00001.cbf,531,559,286,325,28,39,1092
cr1_1172p_00002.cbf,531,559,286,326,28,40,1120
cr1_1172p_00003.cbf,530,558,286,326,28,40,1120
cr1_1172p_00004.cbf,530,558,285,325,28,40,1120
cr1_1172p_00005.cbf,530,558,283,325,28,42,1176
cr1_1172p_00006.cbf,531,558,284,325,27,41,1107
cr1_1172p_00007.cbf,530,558,285,325,28,40,1120
cr1_1172p_00008.cbf,531,559,285,325,28,40,1120
cr1_1173p_00001.cbf,531,559,286,325,28,39,1092
cr1_1173p_00002.cbf,530,559,286,326,29,40,1160
cr1_1173p_00003.cbf,531,558,286,326,27,40,1080
